πληροφορίες,ημνία_πλειστηριασμού,μοναδικός_κωδικός,τύπος_ακινήτου,περιφέρεια,δήμος,επιφάνεια,όροφος,έτος_κατασκευής,κατάσταση_πλειστηριασμού,τιμή_εκκίνησης (€),ακρίβεια_τοποθεσίας,latitude,longitude,year_range,surface_range
https://www.eauction.gr/Auction/Details/2_3j04_f7kc1d67d12c34h13_34j3i6c,01/03/2023,njY6x9oRlm,Κατοικία,Αττικής,Φιλαδέλφειας - Χαλκηδόνος,74.84,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,59440,ναι,38.0481055,23.7490339,,50-99
https://www.eauction.gr/Auction/Details/a_bh44b30i5d6e5c2e0266204e60_71k,28/06/2023,WEwaxydmHv,Κατοικία,Αττικής,Αιγάλεω,40.0,1ος,1965.0,Ματαιωμένος,42000,ναι,37.9958826,23.683078,1950-1969,<50
https://www.eauction.gr/Auction/Details/_aa_dd5ea22kadd7551g_0__2k3f1c7b,01/03/2023,vg7PR1sJh9,Κατοικία,Αττικής,Αθηναίων,96.4,7ος,1987.0,Ματαιωμένος,127000,ναι,38.0011303,23.7104443,1970-1989,50-99
https://www.eauction.gr/Auction/Details/_h3k2c0kc3b_7g2ja5d7bcd64jc5c651,01/03/2023,i6p8xbE60I,Κατοικία,Αττικής,Νικαίας - Αγίου Ιωάννου Ρέντη,78.0,2ος,1979.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,54960,ναι,37.980011,23.6332626,1970-1989,50-99
https://www.eauction.gr/Auction/Details/_b330f257c27db573a4ac4_53j0i3h4b,01/03/2023,O6t8sIojGm,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,75.74,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,88400,ναι,37.9487594,23.6275219,,50-99
https://www.eauction.gr/Auction/Details/c1442c_ga2dg75ccc31a4aac6_7i23cd,23/02/2023,K2WjxVUCYg,Κατοικία,Αττικής,Αγίας Παρασκευής,108.05,2ος,2004.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,288800,ναι,38.0180474,23.8225043,2000-2009,100-149
https://www.eauction.gr/Auction/Details/1ga7dede0_2i6k4ecac0762b5i3d1cae,03/03/2023,io0QUdWcV0,Κατοικία,Αττικής,Παλαιού Φαλήρου,86.4,6ος,1979.0,Ματαιωμένος,145600,ναι,37.9240866,23.7015595,1970-1989,50-99
https://www.eauction.gr/Auction/Details/75a5311540bibgbb1g61caba2i31713e,12/07/2023,LN6yBlVlbI-002,Αποθήκη,Αττικής,Αθηναίων,3.25,Υπόγειο,1997.0,Ολοκληρωμένος - Κατακύρωση,1600,όχι,37.9593474,23.7253824,1990-1999,<50
https://www.eauction.gr/Auction/Details/_h_1d2b15i41d71i2g_612d2254kajdb,12/07/2023,LN6yBlVlbI-003,Θέση Στάθμευσης,Αττικής,Αθηναίων,12.15,Υπόγειο,1997.0,Ολοκληρωμένος - Κατακύρωση,12000,όχι,37.9593474,23.7253824,1990-1999,<50
https://www.eauction.gr/Auction/Details/315c_c675a436i1a3317ckb_0d354h10,16/02/2023,TZWCxabG7Z,Κατοικία,Αττικής,Χαϊδαρίου,100.0,1ος,1984.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,68000,ναι,38.0030906,23.6656687,1970-1989,100-149
https://www.eauction.gr/Auction/Details/7cbi376d062g030k10ca17c2adda_k45,15/02/2023,0BMXXAcfAG,Κατοικία,Αττικής,Αθηναίων,62.08,4ος,1968.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,70880,ναι,37.9566063,23.7359183,1950-1969,50-99
https://www.eauction.gr/Auction/Details/bjbjaha41f331634bf157017d3745c37,12/07/2023,LN6yBlVlbI-001,Κατοικία,Αττικής,Αθηναίων,70.0,5ος,1997.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,170000,όχι,37.9593474,23.7253824,1990-1999,50-99
https://www.eauction.gr/Auction/Details/bd5ea77i615i6256532_bdabacaf354j,12/07/2023,k9mXwdlU7W,Κατοικία,Αττικής,Βάρης - Βούλας - Βουλιαγμένης,110.0,Ισόγειο,1955.0,Ματαιωμένος,245000,ναι,37.8202365,23.7968666,1950-1969,100-149
https://www.eauction.gr/Auction/Details/b1_d5b0gb6c65j_2_c_gbc_1_jca4e64,16/02/2023,2ALGZ6i29a,Κατοικία,Αττικής,Αίγινας,104.76,Ισόγειο,2004.0,Ολοκληρωμένος - Κατακύρωση,186000,όχι,37.7474254,23.4291899,2000-2009,100-149
https://www.eauction.gr/Auction/Details/767i__7f222d7340736c3614163a6adc,22/02/2023,P2pvx3cVAG,Οικόπεδο,Αττικής,Αχαρνών,461.7,,1973.0,Ματαιωμένος,301593.5,ναι,38.0980202,23.7339283,1970-1989,400-499
https://www.eauction.gr/Auction/Details/a7b313b0a_1h1a60a21e57a6de324f7b,03/05/2023,wDMdA7yQHr,Κατοικία,Αττικής,Παλαιού Φαλήρου,47.0,5ος,1991.0,Ολοκληρωμένος - Κατακύρωση,120000,ναι,37.9333072,23.7000766,1990-1999,<50
https://www.eauction.gr/Auction/Details/d1002135b3_d66ck50523g_f54ah7f4b,17/02/2023,gjaDpT3LR6,Κατοικία,Αττικής,Πειραιώς,30.3,2ος,1968.0,Ολοκληρωμένος - Κατακύρωση,28000,ναι,37.9354678,23.642181,1950-1969,<50
https://www.eauction.gr/Auction/Details/_6ad1i5b6jcf13c1d7caa5b16f620551,03/05/2023,bkheBOvN0Q,Κατοικία,Αττικής,Μάνδρας - Ειδυλλίας,131.69,1ος,2006.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,86000,ναι,38.0765047,23.4969643,2000-2009,100-149
https://www.eauction.gr/Auction/Details/5j6_3cc3736g7bckddb4_c_46b30bg45,31/05/2023,aBvLBsdkv2,Επαγγελματικοί Χώροι,Αττικής,Χαλανδρίου,105.0,Ισόγειο,1975.0,Ματαιωμένος,135324,ναι,38.0219068,23.7935866,1970-1989,100-149
https://www.eauction.gr/Auction/Details/46dd40de406e3d3cb12ia01142320h3g,23/02/2023,rZgB0e9mTX,Κατοικία,Αττικής,Αθηναίων,57.25,2ος,1964.0,Ολοκληρωμένος - Κατακύρωση,240000,ναι,37.9792435,23.74342,1950-1969,50-99
https://www.eauction.gr/Auction/Details/d2be__54cg511052d32i17ch5b4bbj75,23/02/2023,ZuSun3Dnwp,Κατοικία,Αττικής,Αθηναίων,73.99,1ος,1989.0,Ολοκληρωμένος - Κατακύρωση,140000,ναι,37.9564023,23.7413186,1970-1989,50-99
https://www.eauction.gr/Auction/Details/ce2dbkbfb7ck041fac1k64bedc0d3j6k,22/02/2023,HKrLKZIBvJ,Επαγγελματικοί Χώροι,Αττικής,Καλλιθέας,49.78,Ισόγειο,1979.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,82400,ναι,37.9516109,23.7039889,1970-1989,<50
https://www.eauction.gr/Auction/Details/51a0111cc_62b5634e625b434a4baid1,22/02/2023,vcyMB8yjJa,Κατοικία,Αττικής,Περάματος,73.0,Ισόγειο,1974.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,26000,ναι,37.9387604,23.6516064,1970-1989,50-99
https://www.eauction.gr/Auction/Details/c0_f713a26b4326i2a7_23ak133a5164,10/03/2023,rvBa70Y2MC,Κατοικία,Αττικής,Πειραιώς,102.9,Ισόγειο,1964.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,50400,ναι,37.9630969,23.6306919,1950-1969,100-149
https://www.eauction.gr/Auction/Details/1a5jaf2_7a0j2aa4bk7h1c547d6j0fdb,10/03/2023,A6CrJgYmAP,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,40.0,Ισόγειο,1937.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,19680,ναι,37.957094,23.6258553,Before 1950,<50
https://www.eauction.gr/Auction/Details/3fcbdccf446d0c5ca07c42aj2ad3751a,22/02/2023,E36iSCgAt1,Αγροτεμάχιο με κτίσμα,Αττικής,Σαλαμίνας,79.58,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,23000,ναι,37.9460657,23.5136794,,50-99
https://www.eauction.gr/Auction/Details/2f11c0dg0_260f15c5bk7_1gak55cj4c,10/03/2023,όχιFH9yyHfi,Κατοικία,Αττικής,Αθηναίων,30.0,Ισόγειο,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,26880,ναι,38.0016585,23.720074,1970-1989,<50
https://www.eauction.gr/Auction/Details/4k2e464hbj3k434hb_640ccc_2615gag,22/02/2023,l0jLE7eN5F,Κατοικία,Αττικής,Αθηναίων,70.65,4ος,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,78000,ναι,37.9837818,23.7275817,1970-1989,50-99
https://www.eauction.gr/Auction/Details/57bi52475_421ib65_60c3_j_67i6dad,15/03/2023,V4lPx44m8j,Κατοικία,Αττικής,Περιστερίου,34.35,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,40000,ναι,38.0144047,23.7060096,,<50
https://www.eauction.gr/Auction/Details/41056cb6d62e41d73f_732275ja13b6c,10/03/2023,uhbYlghChV,Κατοικία,Αττικής,Καλλιθέας,48.73,1ος,1960.0,Ματαιωμένος,37600,ναι,37.955893,23.7020975,1950-1969,<50
https://www.eauction.gr/Auction/Details/be7675b6_7ak0b_e3i3_af3f3e2j7k0f,23/02/2023,LfXkAoZip7,Κατοικία,Αττικής,Νέας Σμύρνης,74.0,,,Ματαιωμένος,56800,ναι,37.9343094,23.7168795,,50-99
https://www.eauction.gr/Auction/Details/c__h2gc63a4g5i475i2a24_2070a1d7k,17/02/2023,PkCXpmZ1cI,Κατοικία,Αττικής,Αθηναίων,73.15,1ος,2006.0,Ματαιωμένος,84000,ναι,37.9885211,23.7108765,2000-2009,50-99
https://www.eauction.gr/Auction/Details/2c2b123a_h1d7e2caa3bd5125c33b3cg,17/02/2023,Wrc7vmbd0h,Κατοικία,Αττικής,Αθηναίων,63.0,2ος,1970.0,Ματαιωμένος,84000,ναι,37.9837818,23.7275817,1970-1989,50-99
https://www.eauction.gr/Auction/Details/b2141gcjd35gac7_4c4e2347aa1g1g4b,17/02/2023,8UMARVIj5U,Βιομηχανικός - Βιοτεχνικός Χώρος,Αττικής,Αγίων Αναργύρων - Καματερού,72.15,Ισόγειο,1972.0,Ματαιωμένος,37600,ναι,38.0617004,23.7167842,1970-1989,50-99
https://www.eauction.gr/Auction/Details/254c3add7e3d4h226f5_5h5gd07i32dg,17/02/2023,DKZnn7vNal,Κατοικία,Αττικής,Αθηναίων,91.29,6ος,1963.0,Ματαιωμένος,70000,ναι,37.9953822,23.7258379,1950-1969,50-99
https://www.eauction.gr/Auction/Details/6aa5521e6_bga20i6f664_1gc304a5cc,16/02/2023,2menqVSTk6-001,Κατοικία,Αττικής,Ελληνικού - Αργυρούπολης,120.4,1ος,2005.0,Ματαιωμένος,420000,ναι,37.8816398,23.7309056,2000-2009,100-149
https://www.eauction.gr/Auction/Details/c57_c_12773ebd1ed6bi077_6kbc6kaf,16/02/2023,2menqVSTk6-002,Αποθήκη,Αττικής,Ελληνικού - Αργυρούπολης,9.0,Υπόγειο,2005.0,Ματαιωμένος,6000,ναι,37.8816398,23.7309056,2000-2009,<50
https://www.eauction.gr/Auction/Details/2i16111g50be2d471d4j616e_id5af_d,16/02/2023,2menqVSTk6-003,Θέση Στάθμευσης,Αττικής,Ελληνικού - Αργυρούπολης,1013.0,Υπόγειο,2005.0,Ματαιωμένος,10000,ναι,37.8816398,23.7309056,2000-2009,
https://www.eauction.gr/Auction/Details/4j0h_k024j6_cj0ede_32gb_6b00557c,10/03/2023,kNcfGjeWeT-003,Αποθήκη,Αττικής,Πεντέλης,8.0,Υπόγειο,2000.0,Ολοκληρωμένος - Κατακύρωση,2400,ναι,38.0517921,23.9001141,2000-2009,<50
https://www.eauction.gr/Auction/Details/7g_d3dadchck1hc11_ae5dce01bd_g27,10/03/2023,kNcfGjeWeT-002,Θέση Στάθμευσης,Αττικής,Πεντέλης,11.0,Υπόγειο,2000.0,Ολοκληρωμένος - Κατακύρωση,4800,ναι,38.0517921,23.9001141,2000-2009,<50
https://www.eauction.gr/Auction/Details/5b405e0_7k67ae6i235ia441_k04d_bc,10/03/2023,kNcfGjeWeT-001,Κατοικία,Αττικής,Πεντέλης,70.95,1ος,2000.0,Ολοκληρωμένος - Κατακύρωση,112800,ναι,38.0517921,23.9001141,2000-2009,50-99
https://www.eauction.gr/Auction/Details/2130de2d1dci2k7gah247g_1400h473b,10/03/2023,fNpj2dMEu9,Κατοικία,Αττικής,Αχαρνών,270.0,,1960.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,157600,ναι,38.0838607,23.7355488,1950-1969,200-299
https://www.eauction.gr/Auction/Details/2645d535d524_e0e2e4d6dd64hb1_52h,22/02/2023,KMsXB5KtI2,Κατοικία,Αττικής,Παιανίας,109.0,Ισόγειο,1950.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,74340,ναι,37.9496506,23.8585899,1950-1969,100-149
https://www.eauction.gr/Auction/Details/d4c6_5567acka_3a7kbh057f502a1i33,19/07/2023,k9JK64ThHn,Κατοικία,Αττικής,Γαλατσίου,19.0,4ος,1977.0,Ματαιωμένος,28000,ναι,38.0107623,23.7537251,1970-1989,<50
https://www.eauction.gr/Auction/Details/4k3kd1aaci7_a66545151jbb37ac2_bg,22/02/2023,TuFNt9jZ13-001,Κατοικία,Αττικής,Βριλησσίων,177.09,2ος,2004.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,374000,ναι,38.0442197,23.8662556,2000-2009,150-199
https://www.eauction.gr/Auction/Details/6k7j6j2jce65cc37_6ai602g246g6g70,22/02/2023,TuFNt9jZ13-002,Θέση Στάθμευσης,Αττικής,Βριλησσίων,10.0,Υπόγειο,2004.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,13000,ναι,38.0442197,23.8662556,2000-2009,<50
https://www.eauction.gr/Auction/Details/343f1ga_b4bf0ba51b561j5e__7e6e6c,22/02/2023,oLkQJb6XmV,Επαγγελματικοί Χώροι,Αττικής,Αμαρουσίου,23.8,Ισόγειο,1984.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,54000,ναι,38.0550874,23.8046215,1970-1989,<50
https://www.eauction.gr/Auction/Details/6e3k5___7j0g47__b06a5b_0_512c3a1,22/02/2023,RawOLAaX6O-001,Κατοικία,Αττικής,Νικαίας - Αγίου Ιωάννου Ρέντη,77.16,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,88000,ναι,37.9807041,23.6320651,,50-99
https://www.eauction.gr/Auction/Details/237c343_5k13ac17b21h4b1412dac25f,22/02/2023,RawOLAaX6O-002,Αποθήκη,Αττικής,Νικαίας - Αγίου Ιωάννου Ρέντη,10.71,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,2000,ναι,37.9807041,23.6320651,,<50
https://www.eauction.gr/Auction/Details/55d36hb273d020644a0k6e6g53a0a0dg,23/02/2023,odVdnwewG1-001,Κατοικία,Αττικής,Αιγάλεω,77.0,4ος,2006.0,Ματαιωμένος,122000,ναι,37.999091,23.6811354,2000-2009,50-99
https://www.eauction.gr/Auction/Details/_cc3_70_3j755j75325k2j613jd5b43b,23/02/2023,odVdnwewG1-003,Αποθήκη,Αττικής,Αιγάλεω,6.1,Υπόγειο,2006.0,Ματαιωμένος,1650,ναι,37.999091,23.6811354,2000-2009,<50
https://www.eauction.gr/Auction/Details/_k34dba16_024ja5a64a726a05_7d2c6,23/02/2023,odVdnwewG1-002,Θέση Στάθμευσης,Αττικής,Αιγάλεω,15.12,Ισόγειο,2006.0,Ματαιωμένος,6000,ναι,37.999091,23.6811354,2000-2009,<50
https://www.eauction.gr/Auction/Details/224jci55a1d3a77304b152ah2hac521a,23/02/2023,4sWmFXFrM7-002,Αποθήκη,Αττικής,Αθηναίων,1.5,Υπόγειο,1961.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,2000,ναι,38.0040989,23.7336753,1950-1969,<50
https://www.eauction.gr/Auction/Details/5f4061_g4g0e724i1_73055g47b1d0a7,23/02/2023,4sWmFXFrM7-001,Κατοικία,Αττικής,Αθηναίων,99.1,2ος,1961.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,96000,ναι,38.0040989,23.7336753,1950-1969,50-99
https://www.eauction.gr/Auction/Details/c4c5a07fcea45kd32d1e3j3da32b5j5j,23/02/2023,3MHTLf0hku,Κατοικία,Αττικής,Χαϊδαρίου,141.75,1ος,1995.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,135000,ναι,38.0194949,23.6462693,1990-1999,100-149
https://www.eauction.gr/Auction/Details/5ibd1ec62i4hb4dca4ck761k5f7ha041,22/03/2023,Ly3Nh6wPDa,Κατοικία,Αττικής,Φυλής,100.0,1ος,1995.0,Ολοκληρωμένος - Κατακύρωση,92500,ναι,38.0712672,23.715983,1990-1999,100-149
https://www.eauction.gr/Auction/Details/5c606303c11b_i3hcgc22id7_h6g0c63,23/03/2023,ZSrGxwPU4u,Κατοικία,Αττικής,Πεντέλης,73.0,2ος,1977.0,Ολοκληρωμένος - Κατακύρωση,70850,ναι,38.0527865,23.8419024,1970-1989,50-99
https://www.eauction.gr/Auction/Details/cg_e63d_446d5__2c43c6173bed67114,14/06/2023,dfWHaP2xyA,Κατοικία,Αττικής,Ιλίου,85.0,2ος,1985.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,101000,ναι,38.0354949,23.7057482,1970-1989,50-99
https://www.eauction.gr/Auction/Details/6dd65c5g143_20__d6_cc4ah0f2gd2ck,24/03/2023,nUHOWIUWcX-002,Αποθήκη,Αττικής,Αγίας Παρασκευής,15.56,Υπόγειο,1999.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,7500,ναι,38.0232376,23.8319334,1990-1999,<50
https://www.eauction.gr/Auction/Details/33d17h6a5fbdc42154c2dg3j6425600f,24/03/2023,nUHOWIUWcX-001,Κατοικία,Αττικής,Αγίας Παρασκευής,93.3,4ος,1999.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,184000,ναι,38.0232376,23.8319334,1990-1999,50-99
https://www.eauction.gr/Auction/Details/34d7c26d23466jbk75577g3a20d10_6f,06/09/2023,kDNirm3pCd,Αποθήκη,Αττικής,Πειραιώς,101.0,Υπόγειο,1972.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,33000,ναι,37.9323536,23.6418745,1970-1989,100-149
https://www.eauction.gr/Auction/Details/7gb47k236715_e6b_g3k3h5760a3_a5e,23/03/2023,7JXp2ADVBm-001,Κατοικία,Αττικής,Νέας Ιωνίας,57.22,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,120000,ναι,38.0310584,23.7579039,,50-99
https://www.eauction.gr/Auction/Details/a30a_k17_74720b10176a32a30425c3a,23/03/2023,7JXp2ADVBm-002,Αποθήκη,Αττικής,Νέας Ιωνίας,5.28,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,2769,ναι,38.0310584,23.7579039,,<50
https://www.eauction.gr/Auction/Details/5dbh33cg1c633ad2ca6h6g10d_3_6f7f,23/03/2023,Cvij8G9hAA,Κατοικία,Αττικής,Μοσχάτου - Ταύρου,57.5,Ισόγειο,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,62700,ναι,37.9630298,23.701872,1970-1989,50-99
https://www.eauction.gr/Auction/Details/3bc75j4fa236_b433aagbb7i2h_524aa,22/03/2023,KE168ArxMs,Επαγγελματικοί Χώροι,Αττικής,Περιστερίου,75.35,Ισόγειο,1993.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,60800,ναι,38.0158384,23.6731191,1990-1999,50-99
https://www.eauction.gr/Auction/Details/cj0_367hbkce4_7cad1d1b1g3f6fdc_0,29/03/2023,dhaCOZVLW1-001,Κατοικία,Αττικής,Αθηναίων,74.0,4ος,2007.0,Ματαιωμένος,153000,ναι,38.0078447,23.7448061,2000-2009,50-99
https://www.eauction.gr/Auction/Details/122b_12c_e175iaich4a7_4d3k5k77c2,29/03/2023,dhaCOZVLW1-002,Αποθήκη,Αττικής,Αθηναίων,7.8,Υπόγειο,2007.0,Ματαιωμένος,3000,ναι,38.0078447,23.7448061,2000-2009,<50
https://www.eauction.gr/Auction/Details/464c7kb74h_k3aa5cac456044b0bd34j,29/03/2023,V2Kxc6SB1a,Κατοικία,Αττικής,Πειραιώς,70.0,2ος,1970.0,Ματαιωμένος,80000,ναι,37.9799433,23.6554684,1970-1989,50-99
